File	FilterID	FilterOrder	NumInd	NumContigs	NumMonorphicContigs	NumSNPContigs	NumInsContigs	NumDelContigs	NumSNPs	NumIns	NumDel	NumMissingGeno	NumGenoLess10X	NumGeno10-19X	NumGeno20-49X	NumGeno50-99X	NumGeno100-999X	NumGenoGreater999X
MiSeq_CHYA_chyaD.2.1.Fltr08.15.vcf	15	vcf	576	9242		9242	0	0	26881	0	0	5157928	2584989	1509034	2049388	1557291	2563935	60891
MiSeq_CHYA_chyaD.2.1.Fltr10.16.vcf	16	vcf	576	9206		9206	0	0	26713	0	0	5120788	2569222	1499592	2037509	1548391	2550645	60541
MiSeq_CHYA_chyaD.2.1.Fltr04.17.recode.vcf	17	recode	576	9206		9206	0	0	26713	0	0	5120788	2569222	1499592	2037509	1548391	2550645	60541
MiSeq_CHYA_chyaD.2.1.Fltr13.18.recode.vcf	18	recode	576	8860		8860	0	0	25686	0	0	5039799	2511315	1458763	1968313	1480119	2290645	46182
MiSeq_CHYA_chyaD.2.1.Fltr13.18.recode.Fltr86.rmCONTIGS.19.vcf	18	recode	576	8491		8491	0	0	24691	0	0	4846262	2417681	1404346	1895347	1422029	2192466	43885
MiSeq_CHYA_chyaD.2.1.Fltr07.20.vcf	20	vcf	576	8491		8491	0	0	24691	0	0	4846262	2417681	1404346	1895347	1422029	2192466	43885
MiSeq_CHYA_chyaD.2.1.Fltr041.21.vcf	21	vcf	576	8236		8236	0	0	23945	0	0	4686481	2328969	1363991	1848908	1393461	2129586	40924
MiSeq_CHYA_chyaD.2.1.Fltr32.22.vcf	22	vcf	576	8216		8216	0	0	23835	0	0	4675123	2315902	1354775	1837429	1387323	2118424	39984
MiSeq_CHYA_chyaD.2.1.Fltr181.23.HWE.recode.vcf	23	HWE	576	2355		2355	0	0	4426	0	0	724022	465932	273133	360344	271240	444686	10019
MiSeq_CHYA_chyaD.2.1.Fltr181.23.SITES.NOT.IN.HWE.vcf	23	SITES	576	6950		6950	0	0	19409	0	0	3951101	1849970	1081642	1477085	1116083	1673738	29965
MiSeq_CHYA_chyaD.2.1.Fltr181.23.CONTIGS.NOT.IN.HWE.vcf	23	CONTIGS	576	7164		7164	0	0	21828	0	0	4375421	2116419	1230209	1666180	1254368	1894761	35570
MiSeq_CHYA_chyaD.2.1.Fltr181.23.CONTIGS.IN.HWE.vcf	23	CONTIGS	576	1052		1052	0	0	2007	0	0	299702	199483	124566	171249	132955	223663	4414
MiSeq_CHYA_chyaD.2.1.Fltr05.24.recode.vcf	24	recode	576	690		690	0	0	1348	0	0	134399	125053	91962	131891	108851	181909	2383
MiSeq_CHYA_chyaD.2.1.Fltr05.24.recode.Fltr86.rmCONTIGS.25.vcf	24	recode	576	670		670	0	0	1306	0	0	129029	121166	89103	127704	105751	177214	2289
MiSeq_CHYA_chyaD.2.1.Fltr16.26.recode.vcf	26	recode	538	670		670	0	0	1306	0	0	89700	114976	87862	126213	104968	176620	2289
MiSeq_CHYA_chyaD.2.1.Fltr05.27.recode.vcf	27	recode	538	642		642	0	0	1249	0	0	81326	106559	84809	122528	102317	172305	2118
MiSeq_CHYA_chyaD.2.1.Fltr05.27.recode.Fltr86.rmCONTIGS.28.vcf	27	recode	538	635		635	0	0	1232	0	0	79214	104364	83793	121511	101479	170391	2064
MiSeq_CHYA_chyaD.2.1.Fltr16.29.recode.vcf	29	recode	523	635		635	0	0	1232	0	0	67042	100685	83127	120754	100939	169726	2063
MiSeq_CHYA_chyaD.2.1.Fltr05.30.recode.vcf	30	recode	523	575		575	0	0	1112	0	0	53266	87178	75959	112303	94078	156972	1820
MiSeq_CHYA_chyaD.2.1.Fltr05.30.recode.Fltr86.rmCONTIGS.31.vcf	30	recode	523	561		561	0	0	1077	0	0	49812	81882	73456	110072	92195	154144	1710
MiSeq_CHYA_chyaD.2.1.Fltr16.32.recode.vcf	32	recode	506	561		561	0	0	1077	0	0	39892	76829	72193	109258	91703	153380	1707
MiSeq_CHYA_chyaD.2.1.Fltr05.33.recode.vcf	33	recode	506	514		514	0	0	996	0	0	33132	68153	66865	102828	86564	144892	1542
MiSeq_CHYA_chyaD.2.1.Fltr05.33.recode.Fltr86.rmCONTIGS.34.vcf	33	recode	506	502		502	0	0	974	0	0	31879	65874	65316	100970	85135	142187	1483
MiSeq_CHYA_chyaD.2.1.Fltr16.35.recode.vcf	35	recode	495	502		502	0	0	974	0	0	26960	61945	64438	100533	84847	141925	1482
MiSeq_CHYA_chyaD.2.1.Fltr01.36.recode.vcf	36	recode	495	502		502	0	0	974	0	0	26960	61945	64438	100533	84847	141925	1482
MiSeq_CHYA_chyaD.2.1.Fltr21.37.MostInformativeSNP.vcf	37	MostInformativeSNP	495	502		502	0	0	502	0	0	13856	31760	32493	51848	43965	73754	814
